id;vendor;model;year;modification;lz;pcd;dia;bolt;create_time;description;id;carmodel;spectype;front_width;front_profile;front_diameter;back_width;back_profile;back_diameter;create_time
"100029";"Renault";"Scenic";"1998";"1.9 d I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:19";"Alternative";"344622";"100029";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:20:04"
"100029";"Renault";"Scenic";"1998";"1.9 d I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:19";"Alternative";"344623";"100029";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:07"
"100029";"Renault";"Scenic";"1998";"1.9 d I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:19";"Alternative";"344624";"100029";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:20:06"
"100030";"Renault";"Scenic";"1998";"1.9 dT I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:19";"Alternative";"344627";"100030";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:20:08"
"100030";"Renault";"Scenic";"1998";"1.9 dT I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:19";"Alternative";"344628";"100030";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:09"
"100030";"Renault";"Scenic";"1998";"1.9 dT I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:19";"Alternative";"344629";"100030";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:20:09"
"100031";"Renault";"Scenic";"1998";"1.9 dTi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344632";"100031";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:20:10"
"100031";"Renault";"Scenic";"1998";"1.9 dTi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344633";"100031";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:11"
"100031";"Renault";"Scenic";"1998";"1.9 dTi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344634";"100031";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:20:11"
"100032";"Renault";"Scenic";"1998";"2.0i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344637";"100032";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:12"
"100032";"Renault";"Scenic";"1998";"2.0i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344638";"100032";"ALTERNATIVE";"205";"60";"15";\N;\N;\N;"2020-11-02 18:20:13"
"100032";"Renault";"Scenic";"1998";"2.0i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344639";"100032";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:20:13"
"100033";"Renault";"Scenic";"1998";"2.0i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344642";"100033";"ALTERNATIVE";"205";"60";"15";\N;\N;\N;"2020-11-02 18:20:15"
"100033";"Renault";"Scenic";"1998";"2.0i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344643";"100033";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:20:15"
"100033";"Renault";"Scenic";"1998";"2.0i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344644";"100033";"ALTERNATIVE";"205";"50";"17";\N;\N;\N;"2020-11-02 18:20:15"
"100034";"Renault";"Scenic";"1999";"1.4i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344647";"100034";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:20:16"
"100034";"Renault";"Scenic";"1999";"1.4i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344648";"100034";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:17"
"100034";"Renault";"Scenic";"1999";"1.4i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344649";"100034";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:20:17"
"100035";"Renault";"Scenic";"1999";"1.4i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344651";"100035";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:19"
"100035";"Renault";"Scenic";"1999";"1.4i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344652";"100035";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:20:18"
"100035";"Renault";"Scenic";"1999";"1.4i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:20";"Alternative";"344653";"100035";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:20:19"
"100036";"Renault";"Scenic";"1999";"1.6 I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344656";"100036";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:20:20"
"100036";"Renault";"Scenic";"1999";"1.6 I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344657";"100036";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:21"
"100036";"Renault";"Scenic";"1999";"1.6 I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344658";"100036";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:20:21"
"100037";"Renault";"Scenic";"1999";"1.6i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344661";"100037";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:20:22"
"100037";"Renault";"Scenic";"1999";"1.6i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344662";"100037";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:24"
"100037";"Renault";"Scenic";"1999";"1.6i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344663";"100037";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:20:23"
"100038";"Renault";"Scenic";"1999";"1.6i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344665";"100038";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:25"
"100038";"Renault";"Scenic";"1999";"1.6i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344666";"100038";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:20:24"
"100038";"Renault";"Scenic";"1999";"1.6i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344667";"100038";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:20:25"
"100039";"Renault";"Scenic";"1999";"1.8i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344669";"100039";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:26"
"100039";"Renault";"Scenic";"1999";"1.8i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344670";"100039";"ALTERNATIVE";"205";"60";"15";\N;\N;\N;"2020-11-02 18:20:27"
"100039";"Renault";"Scenic";"1999";"1.8i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344671";"100039";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:20:27"
"100040";"Renault";"Scenic";"1999";"1.9 d I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344674";"100040";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:20:28"
"100040";"Renault";"Scenic";"1999";"1.9 d I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344675";"100040";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:29"
"100040";"Renault";"Scenic";"1999";"1.9 d I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344676";"100040";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:20:29"
"100041";"Renault";"Scenic";"1999";"1.9 dCi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344678";"100041";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:30"
"100041";"Renault";"Scenic";"1999";"1.9 dCi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344679";"100041";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:20:30"
"100041";"Renault";"Scenic";"1999";"1.9 dCi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344680";"100041";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:20:31"
"100042";"Renault";"Scenic";"1999";"1.9 dT I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344683";"100042";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:20:32"
"100042";"Renault";"Scenic";"1999";"1.9 dT I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344684";"100042";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:33"
"100042";"Renault";"Scenic";"1999";"1.9 dT I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344685";"100042";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:20:33"
"100043";"Renault";"Scenic";"1999";"1.9 dTi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344688";"100043";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:20:34"
"100043";"Renault";"Scenic";"1999";"1.9 dTi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344689";"100043";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:35"
"100043";"Renault";"Scenic";"1999";"1.9 dTi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:21";"Alternative";"344690";"100043";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:20:35"
"100044";"Renault";"Scenic";"1999";"2.0i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344693";"100044";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:37"
"100044";"Renault";"Scenic";"1999";"2.0i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344694";"100044";"ALTERNATIVE";"205";"60";"15";\N;\N;\N;"2020-11-02 18:20:38"
"100044";"Renault";"Scenic";"1999";"2.0i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344695";"100044";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:20:37"
"100045";"Renault";"Scenic";"1999";"2.0i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344698";"100045";"ALTERNATIVE";"205";"60";"15";\N;\N;\N;"2020-11-02 18:20:41"
"100045";"Renault";"Scenic";"1999";"2.0i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344699";"100045";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:20:40"
"100045";"Renault";"Scenic";"1999";"2.0i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344700";"100045";"ALTERNATIVE";"205";"50";"17";\N;\N;\N;"2020-11-02 18:20:40"
"100046";"Renault";"Scenic";"2000";"1.4i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344703";"100046";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:20:43"
"100046";"Renault";"Scenic";"2000";"1.4i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344704";"100046";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:45"
"100046";"Renault";"Scenic";"2000";"1.4i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344705";"100046";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:20:45"
"100047";"Renault";"Scenic";"2000";"1.4i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344707";"100047";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:20:52"
"100047";"Renault";"Scenic";"2000";"1.4i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344708";"100047";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:20:49"
"100047";"Renault";"Scenic";"2000";"1.4i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344709";"100047";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:20:54"
"100048";"Renault";"Scenic";"2000";"1.6 I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344712";"100048";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:20:58"
"100048";"Renault";"Scenic";"2000";"1.6 I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344713";"100048";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:21:05"
"100048";"Renault";"Scenic";"2000";"1.6 I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:22";"Alternative";"344714";"100048";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:21:03"
"100049";"Renault";"Scenic";"2000";"1.6i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344717";"100049";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:21:14"
"100049";"Renault";"Scenic";"2000";"1.6i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344718";"100049";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:21:12"
"100049";"Renault";"Scenic";"2000";"1.6i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344719";"100049";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:21:16"
"100050";"Renault";"Scenic";"2000";"1.6i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344721";"100050";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:21:23"
"100050";"Renault";"Scenic";"2000";"1.6i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344722";"100050";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:21:21"
"100050";"Renault";"Scenic";"2000";"1.6i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344723";"100050";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:21:25"
"100051";"Renault";"Scenic";"2000";"1.8i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344725";"100051";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:21:29"
"100051";"Renault";"Scenic";"2000";"1.8i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344726";"100051";"ALTERNATIVE";"205";"60";"15";\N;\N;\N;"2020-11-02 18:21:34"
"100051";"Renault";"Scenic";"2000";"1.8i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344727";"100051";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:21:32"
"100052";"Renault";"Scenic";"2000";"1.9 d I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344730";"100052";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:21:38"
"100052";"Renault";"Scenic";"2000";"1.9 d I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344731";"100052";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:21:45"
"100052";"Renault";"Scenic";"2000";"1.9 d I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344732";"100052";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:21:43"
"100053";"Renault";"Scenic";"2000";"1.9 dCi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344734";"100053";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:21:52"
"100053";"Renault";"Scenic";"2000";"1.9 dCi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344735";"100053";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:21:49"
"100053";"Renault";"Scenic";"2000";"1.9 dCi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344736";"100053";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:21:54"
"100054";"Renault";"Scenic";"2000";"1.9 dCi RX4 I (JA) (EDM)";"5";"108.000";"60.100";"bolt:14*1.5";"2020-10-23 04:06:23";"Alternative";"344738";"100054";"ALTERNATIVE";"215";"60";"16";\N;\N;\N;"2020-11-02 18:21:56"
"100054";"Renault";"Scenic";"2000";"1.9 dCi RX4 I (JA) (EDM)";"5";"108.000";"60.100";"bolt:14*1.5";"2020-10-23 04:06:23";"Alternative";"344739";"100054";"ALTERNATIVE";"225";"55";"17";\N;\N;\N;"2020-11-02 18:22:01"
"100055";"Renault";"Scenic";"2000";"1.9 dTi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344742";"100055";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:22:05"
"100055";"Renault";"Scenic";"2000";"1.9 dTi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344743";"100055";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:22:09"
"100055";"Renault";"Scenic";"2000";"1.9 dTi I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:23";"Alternative";"344744";"100055";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:22:12"
"100056";"Renault";"Scenic";"2000";"2.0i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:24";"Alternative";"344747";"100056";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:22:18"
"100056";"Renault";"Scenic";"2000";"2.0i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:24";"Alternative";"344748";"100056";"ALTERNATIVE";"205";"60";"15";\N;\N;\N;"2020-11-02 18:22:23"
"100056";"Renault";"Scenic";"2000";"2.0i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:24";"Alternative";"344749";"100056";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:22:21"
"100057";"Renault";"Scenic";"2000";"2.0i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:24";"Alternative";"344752";"100057";"ALTERNATIVE";"205";"60";"15";\N;\N;\N;"2020-11-02 18:22:34"
"100057";"Renault";"Scenic";"2000";"2.0i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:24";"Alternative";"344753";"100057";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:22:32"
"100057";"Renault";"Scenic";"2000";"2.0i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:24";"Alternative";"344754";"100057";"ALTERNATIVE";"205";"50";"17";\N;\N;\N;"2020-11-02 18:22:30"
"100058";"Renault";"Scenic";"2000";"2.0i RX4 I (JA) (EDM)";"5";"108.000";"60.100";"bolt:14*1.5";"2020-10-23 04:06:24";"Alternative";"344756";"100058";"ALTERNATIVE";"215";"60";"16";\N;\N;\N;"2020-11-02 18:22:36"
"100058";"Renault";"Scenic";"2000";"2.0i RX4 I (JA) (EDM)";"5";"108.000";"60.100";"bolt:14*1.5";"2020-10-23 04:06:24";"Alternative";"344757";"100058";"ALTERNATIVE";"225";"55";"17";\N;\N;\N;"2020-11-02 18:22:41"
"100059";"Renault";"Scenic";"2001";"1.4i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:24";"Alternative";"344760";"100059";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:22:45"
"100059";"Renault";"Scenic";"2001";"1.4i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:24";"Alternative";"344761";"100059";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:22:52"
"100059";"Renault";"Scenic";"2001";"1.4i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:24";"Alternative";"344762";"100059";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:22:50"
"100060";"Renault";"Scenic";"2001";"1.4i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:24";"Alternative";"344764";"100060";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:22:59"
"100060";"Renault";"Scenic";"2001";"1.4i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:24";"Alternative";"344765";"100060";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:22:56"
"100060";"Renault";"Scenic";"2001";"1.4i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:24";"Alternative";"344766";"100060";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:23:01"
"100061";"Renault";"Scenic";"2001";"1.6 I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:25";"Alternative";"344769";"100061";"ALTERNATIVE";"185";"65";"15";\N;\N;\N;"2020-11-02 18:23:05"
"100061";"Renault";"Scenic";"2001";"1.6 I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:25";"Alternative";"344770";"100061";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:23:12"
"100061";"Renault";"Scenic";"2001";"1.6 I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:25";"Alternative";"344771";"100061";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:23:10"
"100062";"Renault";"Scenic";"2001";"1.6i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:25";"Alternative";"344774";"100062";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:23:21"
"100062";"Renault";"Scenic";"2001";"1.6i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:25";"Alternative";"344775";"100062";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:23:19"
"100062";"Renault";"Scenic";"2001";"1.6i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:25";"Alternative";"344776";"100062";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:23:23"
"100063";"Renault";"Scenic";"2001";"1.6i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:25";"Alternative";"344778";"100063";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:23:30"
"100063";"Renault";"Scenic";"2001";"1.6i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:25";"Alternative";"344779";"100063";"ALTERNATIVE";"195";"55";"16";\N;\N;\N;"2020-11-02 18:23:28"
"100063";"Renault";"Scenic";"2001";"1.6i 16v I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:25";"Alternative";"344780";"100063";"ALTERNATIVE";"205";"55";"16";\N;\N;\N;"2020-11-02 18:23:32"
"100064";"Renault";"Scenic";"2001";"1.8i I (JA) (EDM)";"4";"100.000";"60.100";"bolt:12*1.5";"2020-10-23 04:06:25";"Alternative";"344782";"100064";"ALTERNATIVE";"195";"60";"15";\N;\N;\N;"2020-11-02 18:23:36"
